client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
25767,51,entrepreneur,divorced,university.degree,no,yes,nov,1,133,1,0,nonexistent,93.2,4.12,no
21187,32,admin.,single,university.degree,no,no,aug,1,515,3,0,nonexistent,93.444,4.963,no
10183,41,admin.,married,basic.9y,unknown,yes,jun,8,85,2,0,nonexistent,94.465,4.958,no
16801,54,technician,married,professional.course,unknown,no,jul,26,157,1,0,nonexistent,93.918,4.962,no
1930,40,blue-collar,married,high.school,no,no,may,25,51,3,0,nonexistent,93.994,4.855,no
25076,54,management,married,university.degree,no,no,nov,2,53,1,1,failure,93.2,4.153,no
5001,37,blue-collar,single,high.school,no,yes,may,27,131,2,0,nonexistent,93.994,4.858,no
11810,40,housemaid,married,basic.4y,unknown,yes,jun,18,30,4,0,nonexistent,94.465,4.959,no
1430,,,married,,unknown,no,may,1,301,2,0,nonexistent,93.994,4.855,no
13206,28,services,single,high.school,no,yes,jul,9,85,1,0,nonexistent,93.918,4.962,no
21012,33,technician,married,professional.course,no,no,aug,11,189,2,0,nonexistent,93.444,4.964,no
30358,28,admin.,married,university.degree,no,yes,apr,3,63,1,0,nonexistent,93.075,1.365,no
22231,31,management,married,university.degree,no,no,aug,30,166,2,0,nonexistent,93.444,4.963,no
3220,45,admin.,married,basic.6y,unknown,yes,may,5,124,1,0,nonexistent,93.994,4.86,no
14154,40,entrepreneur,married,university.degree,no,no,jul,2,550,3,0,nonexistent,93.918,4.962,no
31594,32,admin.,married,high.school,no,no,may,18,104,1,1,failure,92.893,1.327,no
30879,39,blue-collar,married,basic.9y,no,yes,may,13,257,1,0,nonexistent,92.893,1.344,no
40055,35,admin.,married,high.school,no,yes,jul,17,273,2,1,success,94.215,0.802,yes
3519,29,unemployed,single,university.degree,no,no,may,23,297,1,0,nonexistent,93.994,4.86,no
11843,,,divorced,,no,no,jun,16,111,3,0,nonexistent,94.465,4.959,no
430,43,self-employed,divorced,university.degree,no,no,may,29,87,1,0,nonexistent,93.994,4.857,no
24854,39,admin.,married,university.degree,no,no,nov,20,108,1,0,nonexistent,93.2,4.153,no
30591,,,married,,no,yes,may,7,333,2,0,nonexistent,92.893,1.354,yes
38124,61,management,married,university.degree,no,yes,sep,15,491,1,0,nonexistent,92.379,0.741,no
29226,47,admin.,married,university.degree,unknown,yes,apr,2,126,2,0,nonexistent,93.075,1.405,no
12513,,,married,,no,yes,jul,20,461,1,0,nonexistent,93.918,4.96,no
37511,41,blue-collar,married,basic.9y,no,no,aug,5,75,1,1,failure,92.201,0.873,no
39856,35,admin.,single,university.degree,no,yes,jun,1,293,1,1,success,94.055,0.72,yes
34220,32,management,married,university.degree,no,yes,may,21,36,9,1,failure,92.893,1.281,no
17377,44,blue-collar,single,high.school,unknown,no,jul,28,699,2,0,nonexistent,93.918,4.962,yes
12584,45,technician,married,unknown,unknown,yes,jul,16,326,2,0,nonexistent,93.918,4.96,no
18838,41,technician,married,university.degree,no,yes,aug,4,227,1,0,nonexistent,93.444,4.97,no
18481,38,services,married,high.school,no,yes,jul,5,120,1,0,nonexistent,93.918,4.968,no
1503,44,blue-collar,single,basic.9y,unknown,no,may,8,122,2,0,nonexistent,93.994,4.855,no
15917,,,married,,no,yes,jul,15,564,2,0,nonexistent,93.918,4.96,no
20021,41,technician,divorced,university.degree,no,yes,aug,13,116,2,0,nonexistent,93.444,4.966,no
13787,41,admin.,married,high.school,no,no,jul,29,61,4,0,nonexistent,93.918,4.963,no
29518,,,married,,no,yes,apr,27,314,1,0,nonexistent,93.075,1.405,no
38537,34,unknown,single,university.degree,no,no,oct,4,85,1,0,nonexistent,92.431,0.724,no
37789,51,admin.,divorced,high.school,no,yes,aug,23,192,1,1,success,92.201,0.838,yes
26702,39,services,single,university.degree,unknown,yes,nov,2,689,2,0,nonexistent,93.2,4.076,no
31776,34,services,single,high.school,no,yes,may,27,230,1,0,nonexistent,92.893,1.327,no
12353,28,blue-collar,divorced,basic.4y,no,no,jul,20,327,1,0,nonexistent,93.918,4.959,no
29525,29,technician,single,university.degree,no,no,apr,1,222,1,0,nonexistent,93.075,1.405,no
39496,59,retired,divorced,high.school,no,yes,apr,2,247,2,1,failure,93.749,0.644,no
34956,34,admin.,married,university.degree,no,yes,may,31,612,1,2,failure,92.893,1.25,no
21255,31,technician,single,professional.course,no,yes,aug,11,263,2,0,nonexistent,93.444,4.963,no
12724,33,technician,married,professional.course,no,yes,jul,7,9,17,0,nonexistent,93.918,4.96,no
28486,42,self-employed,married,university.degree,no,no,apr,1,133,2,0,nonexistent,93.075,1.423,yes
3715,24,admin.,married,high.school,no,yes,may,27,376,2,0,nonexistent,93.994,4.859,no
38588,,,married,,unknown,yes,oct,20,59,1,0,nonexistent,92.431,0.72,no
29663,34,blue-collar,married,basic.9y,no,yes,apr,19,318,1,0,nonexistent,93.075,1.405,no
1077,29,admin.,single,university.degree,no,yes,may,5,1273,1,0,nonexistent,93.994,4.856,no
6188,55,admin.,married,high.school,no,no,may,27,219,1,0,nonexistent,93.994,4.857,no
28896,34,technician,married,professional.course,no,no,apr,5,141,2,0,nonexistent,93.075,1.405,no
32046,36,blue-collar,married,basic.4y,no,no,may,7,227,2,0,nonexistent,92.893,1.327,no
32315,49,blue-collar,married,basic.4y,no,yes,may,4,87,1,0,nonexistent,92.893,1.313,no
28382,,,married,,no,yes,apr,7,220,1,1,failure,93.075,1.435,no
12079,41,blue-collar,married,professional.course,unknown,no,jun,18,244,1,0,nonexistent,94.465,4.947,no
31792,37,management,divorced,university.degree,no,no,may,14,51,1,0,nonexistent,92.893,1.327,no
7,41,blue-collar,married,unknown,unknown,no,may,12,217,1,0,nonexistent,93.994,4.857,no
26842,43,technician,single,professional.course,unknown,unknown,nov,5,157,3,0,nonexistent,93.2,4.076,no
19060,53,blue-collar,married,basic.4y,unknown,yes,aug,22,1186,4,0,nonexistent,93.444,4.968,yes
37700,32,admin.,married,university.degree,no,yes,aug,25,80,2,0,nonexistent,92.201,0.854,no
8718,,,single,,no,no,jun,23,729,2,0,nonexistent,94.465,4.864,no
8561,25,blue-collar,married,high.school,no,no,jun,10,29,1,0,nonexistent,94.465,4.864,no
3928,40,self-employed,married,high.school,unknown,no,may,20,131,2,0,nonexistent,93.994,4.858,no
16810,56,services,married,high.school,unknown,no,jul,30,775,1,0,nonexistent,93.918,4.962,no
13831,29,technician,married,unknown,no,yes,jul,20,166,1,0,nonexistent,93.918,4.963,no
25543,29,technician,single,basic.9y,no,yes,nov,27,648,1,0,nonexistent,93.2,4.12,no
28472,48,blue-collar,single,basic.9y,no,yes,apr,20,85,1,1,failure,93.075,1.423,no
2624,,,single,,no,yes,may,24,1093,3,0,nonexistent,93.994,4.856,no
29910,41,blue-collar,married,professional.course,no,no,apr,6,233,3,0,nonexistent,93.075,1.405,no
9758,41,blue-collar,married,basic.4y,no,yes,jun,22,753,2,0,nonexistent,94.465,4.961,no
4851,46,housemaid,married,basic.4y,no,no,may,2,506,2,0,nonexistent,93.994,4.858,yes
7029,47,admin.,married,basic.9y,no,yes,may,25,146,1,0,nonexistent,93.994,4.86,no
10477,44,services,divorced,high.school,no,no,jun,16,118,3,0,nonexistent,94.465,4.961,no
20412,40,admin.,married,university.degree,no,yes,aug,1,117,1,0,nonexistent,93.444,4.966,no
14111,31,technician,single,basic.9y,no,yes,jul,6,227,2,0,nonexistent,93.918,4.962,no
25228,32,admin.,single,university.degree,no,yes,nov,25,145,2,1,failure,93.2,4.153,no
13906,55,entrepreneur,married,professional.course,unknown,yes,jul,21,243,2,0,nonexistent,93.918,4.963,no
17147,46,technician,divorced,university.degree,unknown,yes,jul,9,1946,4,0,nonexistent,93.918,4.962,yes
12957,43,blue-collar,divorced,basic.9y,no,yes,jul,11,82,1,0,nonexistent,93.918,4.962,no
22613,,,married,,no,no,aug,13,219,2,0,nonexistent,93.444,4.964,no
11342,25,admin.,married,high.school,unknown,no,jun,18,18,18,0,nonexistent,94.465,4.961,no
13525,,,married,,unknown,yes,jul,24,209,1,0,nonexistent,93.918,4.963,no
10930,33,admin.,married,university.degree,no,yes,jun,8,379,5,0,nonexistent,94.465,4.962,no
5822,52,technician,married,professional.course,no,no,may,20,160,11,0,nonexistent,93.994,4.857,no
9798,37,blue-collar,divorced,basic.9y,unknown,no,jun,15,339,2,0,nonexistent,94.465,4.959,no
38509,68,retired,divorced,professional.course,no,yes,oct,4,418,2,0,nonexistent,92.431,0.728,yes
24873,54,admin.,divorced,university.degree,no,yes,nov,4,79,2,1,failure,93.2,4.153,no
6988,43,entrepreneur,married,basic.4y,no,yes,may,18,199,1,0,nonexistent,93.994,4.86,no
11922,,,married,,no,no,jun,7,51,2,0,nonexistent,94.465,4.959,no
36338,32,admin.,single,high.school,no,yes,jun,26,350,1,0,nonexistent,92.963,1.262,yes
22110,48,services,married,high.school,no,no,aug,27,163,1,0,nonexistent,93.444,4.963,no
2992,26,unemployed,single,basic.9y,no,no,may,11,282,1,0,nonexistent,93.994,4.859,no
28751,44,blue-collar,married,basic.4y,no,yes,apr,29,178,1,0,nonexistent,93.075,1.41,no
17134,29,services,single,university.degree,no,no,jul,1,246,1,0,nonexistent,93.918,4.962,no
16596,24,technician,married,high.school,unknown,no,jul,18,517,4,0,nonexistent,93.918,4.963,no
24510,53,housemaid,married,university.degree,no,no,nov,17,53,1,0,nonexistent,93.2,4.191,no
35542,35,blue-collar,married,professional.course,no,yes,may,15,42,1,0,nonexistent,92.893,1.244,no
9285,48,management,married,basic.9y,no,yes,jun,23,384,2,0,nonexistent,94.465,4.967,no
41048,25,student,single,high.school,no,yes,oct,5,17,1,0,nonexistent,94.601,1.037,no
23389,37,technician,married,university.degree,no,no,aug,18,107,4,0,nonexistent,93.444,4.964,no
40718,86,retired,married,unknown,unknown,yes,sep,23,211,1,4,success,94.199,0.877,yes
31693,38,technician,married,university.degree,no,unknown,may,26,86,1,1,failure,92.893,1.327,no
5749,27,services,single,basic.9y,no,no,may,6,93,2,0,nonexistent,93.994,4.857,no
41161,33,admin.,married,university.degree,no,yes,nov,6,510,1,1,failure,94.767,1.035,no
6660,54,admin.,married,high.school,no,unknown,may,30,45,1,0,nonexistent,93.994,4.857,no
31418,30,admin.,divorced,high.school,no,yes,may,11,62,4,1,failure,92.893,1.334,no
39928,31,unemployed,single,high.school,no,yes,jun,28,167,3,0,nonexistent,94.055,0.742,no
26862,41,management,divorced,basic.6y,no,no,nov,29,268,1,0,nonexistent,93.2,4.076,no
6428,,,single,,unknown,no,may,8,551,1,0,nonexistent,93.994,4.857,no
22254,31,admin.,single,university.degree,no,no,aug,21,419,3,0,nonexistent,93.444,4.963,no
4156,28,admin.,married,high.school,no,no,may,23,165,5,0,nonexistent,93.994,4.858,no
1291,45,blue-collar,married,basic.4y,unknown,no,may,18,111,1,0,nonexistent,93.994,4.855,no
11911,36,blue-collar,married,professional.course,unknown,yes,jun,26,9,2,0,nonexistent,94.465,4.959,no
22874,29,admin.,single,university.degree,no,no,aug,5,9,7,0,nonexistent,93.444,4.965,no
31990,38,technician,married,university.degree,no,yes,may,10,174,3,1,failure,92.893,1.327,no
32744,35,blue-collar,single,basic.4y,unknown,yes,may,31,46,2,0,nonexistent,92.893,1.299,no
39392,,,single,,no,yes,mar,7,210,1,2,success,93.369,0.634,yes
11220,55,retired,divorced,professional.course,no,no,jun,5,416,3,0,nonexistent,94.465,4.961,no
33626,27,admin.,single,high.school,no,yes,may,24,46,4,0,nonexistent,92.893,1.281,no
585,34,admin.,single,university.degree,no,no,may,7,262,2,0,nonexistent,93.994,4.857,no
35318,30,technician,married,basic.9y,no,yes,may,3,54,2,0,nonexistent,92.893,1.25,no
465,44,admin.,married,high.school,no,yes,may,5,177,1,0,nonexistent,93.994,4.857,no
27284,58,retired,married,professional.course,unknown,no,nov,13,28,1,0,nonexistent,93.2,4.021,no
40110,33,admin.,single,university.degree,no,yes,jul,8,289,1,1,failure,94.215,0.827,no
14295,28,admin.,married,university.degree,no,no,jul,21,140,2,0,nonexistent,93.918,4.962,no
20771,49,blue-collar,married,basic.9y,unknown,no,aug,8,92,4,0,nonexistent,93.444,4.965,no
27248,47,technician,married,university.degree,no,no,nov,18,744,2,0,nonexistent,93.2,4.021,no
33060,47,admin.,single,high.school,no,yes,may,23,911,3,0,nonexistent,92.893,1.299,yes
9093,33,admin.,single,university.degree,no,no,jun,4,164,4,0,nonexistent,94.465,4.967,no
37403,74,retired,married,university.degree,no,yes,aug,27,239,2,1,failure,92.201,0.879,yes
8552,58,services,married,basic.4y,no,yes,jun,28,279,1,0,nonexistent,94.465,4.864,no
32788,28,technician,married,university.degree,no,no,may,28,41,1,0,nonexistent,92.893,1.299,no
16604,31,technician,single,professional.course,no,no,jul,6,296,2,0,nonexistent,93.918,4.963,no
23709,41,management,married,university.degree,unknown,yes,aug,20,172,1,0,nonexistent,93.444,4.962,no
19498,35,technician,single,university.degree,no,yes,aug,8,159,1,0,nonexistent,93.444,4.968,no
22691,48,self-employed,married,high.school,no,no,aug,8,90,3,0,nonexistent,93.444,4.964,no
1045,42,blue-collar,married,basic.4y,unknown,no,may,7,332,2,0,nonexistent,93.994,4.856,no
16690,24,services,single,high.school,no,no,jul,8,74,5,0,nonexistent,93.918,4.963,no
34123,39,entrepreneur,married,basic.9y,no,yes,may,4,419,2,0,nonexistent,92.893,1.281,no
11527,25,admin.,married,high.school,no,yes,jun,25,534,3,0,nonexistent,94.465,4.959,no
11474,37,technician,married,basic.6y,no,yes,jun,21,27,1,0,nonexistent,94.465,4.959,no
7947,47,management,divorced,university.degree,no,no,jun,17,302,1,0,nonexistent,94.465,4.865,no
314,40,management,married,university.degree,unknown,yes,may,9,358,2,0,nonexistent,93.994,4.857,no
37054,45,admin.,married,university.degree,no,yes,jul,15,106,1,0,nonexistent,92.469,1.029,no
14606,31,admin.,married,basic.9y,no,yes,jul,5,779,2,0,nonexistent,93.918,4.961,no
34869,23,admin.,single,high.school,no,yes,may,11,236,4,1,failure,92.893,1.25,no
32697,52,blue-collar,married,basic.9y,unknown,yes,may,4,186,1,0,nonexistent,92.893,1.299,no
5466,,,married,,no,no,may,31,427,2,0,nonexistent,93.994,4.857,no
21741,30,technician,single,professional.course,no,yes,aug,25,207,5,0,nonexistent,93.444,4.963,no
5457,31,services,single,basic.6y,no,yes,may,6,386,2,0,nonexistent,93.994,4.857,no
12051,29,services,married,high.school,no,yes,jun,20,121,4,0,nonexistent,94.465,4.947,no
21712,32,technician,married,high.school,no,yes,aug,22,599,3,0,nonexistent,93.444,4.963,no
8494,44,admin.,married,university.degree,no,yes,jun,21,25,1,0,nonexistent,94.465,4.864,no
30390,71,retired,divorced,basic.4y,no,yes,apr,12,96,1,0,nonexistent,93.075,1.365,no
23306,44,technician,married,professional.course,no,yes,aug,19,236,1,0,nonexistent,93.444,4.964,no
37935,71,retired,married,basic.4y,no,yes,sep,7,2055,1,0,nonexistent,92.379,0.809,no
25768,52,entrepreneur,married,unknown,no,yes,nov,30,149,1,0,nonexistent,93.2,4.12,no
17708,,,married,,unknown,no,jul,16,158,1,0,nonexistent,93.918,4.961,no
16846,39,services,divorced,high.school,no,no,jul,22,151,2,0,nonexistent,93.918,4.962,no
18720,49,admin.,single,high.school,no,no,jul,24,6,2,0,nonexistent,93.918,4.968,no
18380,43,technician,divorced,professional.course,no,yes,jul,2,87,3,0,nonexistent,93.918,4.968,no
14471,34,services,divorced,high.school,no,no,jul,23,101,2,0,nonexistent,93.918,4.961,no
25265,33,technician,single,basic.9y,no,no,nov,10,61,3,0,nonexistent,93.2,4.153,no
38072,59,retired,married,basic.4y,no,yes,sep,17,458,1,0,nonexistent,92.379,0.77,yes
25541,38,management,married,professional.course,unknown,yes,nov,2,58,3,0,nonexistent,93.2,4.12,no
18245,46,admin.,single,high.school,no,no,jul,29,251,3,0,nonexistent,93.918,4.963,no
18399,39,technician,married,high.school,no,no,jul,30,232,1,0,nonexistent,93.918,4.968,no
22825,59,retired,married,unknown,no,no,aug,1,284,2,0,nonexistent,93.444,4.965,no
9331,40,admin.,married,university.degree,unknown,unknown,jun,21,65,6,0,nonexistent,94.465,4.967,no
13701,49,management,divorced,university.degree,no,no,jul,3,161,5,0,nonexistent,93.918,4.963,no
962,48,blue-collar,married,professional.course,no,no,may,31,485,4,0,nonexistent,93.994,4.856,no
8239,38,admin.,single,university.degree,no,yes,jun,18,284,1,0,nonexistent,94.465,4.864,no
17128,27,admin.,married,university.degree,no,yes,jul,11,226,1,0,nonexistent,93.918,4.962,no
8357,33,blue-collar,single,basic.9y,unknown,yes,jun,30,114,3,0,nonexistent,94.465,4.864,no
19526,,,married,,no,no,aug,9,71,1,0,nonexistent,93.444,4.968,no
32156,37,self-employed,married,university.degree,no,no,may,29,395,1,1,failure,92.893,1.313,no
6133,28,management,married,high.school,unknown,no,may,12,375,1,0,nonexistent,93.994,4.857,no
5549,56,technician,married,professional.course,unknown,no,may,1,24,1,0,nonexistent,93.994,4.857,no
21215,34,admin.,married,university.degree,no,yes,aug,6,98,4,0,nonexistent,93.444,4.963,no
23327,42,management,married,university.degree,no,yes,aug,30,220,11,0,nonexistent,93.444,4.964,no
30459,31,admin.,divorced,university.degree,no,yes,may,11,226,1,0,nonexistent,92.893,1.354,yes
20484,37,technician,married,high.school,unknown,yes,aug,25,76,2,0,nonexistent,93.444,4.966,no
15491,52,admin.,married,high.school,unknown,yes,jul,8,410,3,0,nonexistent,93.918,4.957,no
33881,,,married,,no,no,may,18,296,1,0,nonexistent,92.893,1.281,no
3154,35,blue-collar,married,basic.9y,no,unknown,may,17,34,1,0,nonexistent,93.994,4.86,no
16115,38,housemaid,married,basic.4y,unknown,no,jul,6,136,2,0,nonexistent,93.918,4.961,no
2055,35,admin.,married,university.degree,no,yes,may,14,325,3,0,nonexistent,93.994,4.857,no
28089,,,married,,no,yes,apr,27,273,2,1,failure,93.075,1.479,no
20040,32,admin.,single,university.degree,no,yes,aug,19,255,2,0,nonexistent,93.444,4.965,no
25450,32,blue-collar,single,high.school,no,yes,nov,23,126,1,0,nonexistent,93.2,4.12,no
776,38,blue-collar,single,unknown,unknown,no,may,17,70,2,0,nonexistent,93.994,4.856,no
26513,30,admin.,single,university.degree,no,no,nov,4,85,1,1,failure,93.2,4.076,no
33619,37,admin.,divorced,university.degree,unknown,yes,may,18,31,7,1,failure,92.893,1.281,no
9353,37,blue-collar,single,professional.course,no,yes,jun,12,42,1,0,nonexistent,94.465,4.967,no
25928,30,technician,divorced,basic.9y,no,yes,nov,21,177,1,0,nonexistent,93.2,4.12,no
9284,43,admin.,married,high.school,no,yes,jun,16,44,2,0,nonexistent,94.465,4.967,no
6119,29,blue-collar,single,unknown,no,no,may,23,198,1,0,nonexistent,93.994,4.857,no
10081,38,technician,married,professional.course,no,yes,jun,12,46,1,0,nonexistent,94.465,4.958,no
32033,50,admin.,married,basic.9y,no,yes,may,3,138,4,0,nonexistent,92.893,1.327,no
17428,47,housemaid,married,basic.4y,unknown,no,jul,7,139,1,0,nonexistent,93.918,4.962,no
19245,,,single,,no,no,aug,8,720,1,0,nonexistent,93.444,4.967,yes
30780,36,blue-collar,married,basic.9y,no,no,may,8,239,1,0,nonexistent,92.893,1.344,no
35601,29,admin.,married,university.degree,no,yes,may,13,167,1,0,nonexistent,92.893,1.244,no
40857,30,technician,unknown,university.degree,no,no,oct,10,131,2,1,success,94.601,0.942,no
34402,39,technician,single,basic.4y,unknown,yes,may,16,411,2,0,nonexistent,92.893,1.266,no
1603,37,admin.,married,high.school,no,yes,may,26,584,1,0,nonexistent,93.994,4.855,no
17742,59,retired,divorced,university.degree,unknown,yes,jul,24,466,1,0,nonexistent,93.918,4.961,no
8658,32,admin.,single,high.school,no,no,jun,26,324,1,0,nonexistent,94.465,4.864,no
35456,57,admin.,single,high.school,no,yes,may,10,26,5,1,success,92.893,1.244,no
27295,,,married,,no,yes,nov,10,82,3,0,nonexistent,93.2,4.021,no
9126,34,admin.,married,university.degree,no,yes,jun,9,186,2,0,nonexistent,94.465,4.967,no
28956,,,single,,no,no,apr,17,1017,1,0,nonexistent,93.075,1.405,yes
38991,36,technician,single,professional.course,no,no,dec,29,371,1,0,nonexistent,92.713,0.717,no
13316,28,services,married,high.school,no,yes,jul,30,145,2,0,nonexistent,93.918,4.962,no
33336,30,admin.,married,high.school,no,yes,may,13,16,5,0,nonexistent,92.893,1.291,no
12966,27,admin.,single,high.school,no,no,jul,10,158,1,0,nonexistent,93.918,4.962,no
