client_id,age,job,marital,education,credit_default,mortgage,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,date
23422,31.0,Technician,Single,Professional.Course,No,Yes,01:12,3,0,Nonexistent,93.444,4.964,Failed,2022-08-23
37635,74.0,Retired,Married,Basic.9Y,No,Yes,02:36,1,1,Failure,92.201,0.861,Successful,2022-08-07
9701,26.0,Admin.,Single,High.School,No,Yes,03:43,2,0,Nonexistent,94.465,4.961,Failed,2022-06-10
15968,55.0,Technician,Married,Professional.Course,No,No,01:18,4,0,Nonexistent,93.918,4.96,Failed,2022-07-01
25441,33.0,Admin.,Married,University.Degree,No,Yes,01:24,3,0,Nonexistent,93.2,4.12,Failed,2022-11-14
6882,43.0,Unemployed,Married,High.School,No,Yes,09:45,3,0,Nonexistent,93.994,4.857,Failed,2022-05-11
36538,26.0,Technician,Single,Professional.Course,No,Yes,01:42,1,0,Nonexistent,92.963,1.26,Failed,2022-06-08
18392,35.0,Technician,Married,Professional.Course,No,No,03:27,3,0,Nonexistent,93.918,4.968,Failed,2022-07-09
36152,33.0,Admin.,Single,University.Degree,No,Yes,03:20,1,0,Nonexistent,92.893,1.27,Successful,2022-05-26
28781,37.0,Admin.,Married,Professional.Course,No,Yes,11:40,5,0,Nonexistent,93.075,1.41,Successful,2022-04-23
27941,28.0,Admin.,Single,High.School,No,No,03:54,2,0,Nonexistent,92.843,1.531,Successful,2022-03-14
8201,38.0,Admin.,Single,University.Degree,No,Yes,00:23,1,0,Nonexistent,94.465,4.864,Failed,2022-06-01
38615,37.0,Self-Employed,Married,Professional.Course,No,Yes,17:04,1,1,Success,92.649,0.722,Successful,2022-11-19
29650,48.0,Retired,Divorced,Basic.4Y,No,Yes,02:12,3,0,Nonexistent,93.075,1.405,Failed,2022-04-24
7760,24.0,Entrepreneur,Married,University.Degree,No,No,19:53,2,0,Nonexistent,93.994,4.864,Failed,2022-05-10
17944,44.0,Blue-Collar,Single,Basic.9Y,No,Yes,18:47,11,0,Nonexistent,93.918,4.961,Successful,2022-07-20
14422,32.0,Admin.,Single,University.Degree,No,Yes,02:16,3,0,Nonexistent,93.918,4.961,Failed,2022-07-06
25100,38.0,Admin.,Married,University.Degree,No,Yes,02:01,1,0,Nonexistent,93.2,4.153,Failed,2022-11-25
37872,36.0,Technician,Single,Professional.Course,No,Yes,01:02,1,1,Failure,92.201,0.821,Failed,2022-08-27
10861,28.0,Technician,Single,University.Degree,No,No,04:22,2,0,Nonexistent,94.465,4.962,Failed,2022-06-17
37234,38.0,Admin.,Married,University.Degree,No,Yes,05:25,1,1,Success,92.201,0.881,Failed,2022-08-23
5382,26.0,Services,Single,High.School,No,No,03:31,4,0,Nonexistent,93.994,4.857,Failed,2022-05-26
35028,32.0,Admin.,Divorced,High.School,No,No,00:25,1,0,Nonexistent,92.893,1.25,Failed,2022-05-18
3861,38.0,Admin.,Divorced,University.Degree,No,Yes,02:49,3,0,Nonexistent,93.994,4.859,Failed,2022-05-05
34644,37.0,Housemaid,Single,High.School,No,Yes,02:22,2,0,Nonexistent,92.893,1.266,Failed,2022-05-24
39220,34.0,Admin.,Single,University.Degree,No,Yes,09:28,1,3,Success,93.369,0.652,Successful,2022-03-18
2761,40.0,Housemaid,Divorced,Basic.6Y,No,Yes,07:57,5,0,Nonexistent,93.994,4.859,Failed,2022-05-03
3375,28.0,Student,Single,Basic.4Y,No,No,08:04,8,0,Nonexistent,93.994,4.86,Failed,2022-05-13
13270,32.0,Technician,Single,University.Degree,No,No,01:30,1,0,Nonexistent,93.918,4.962,Failed,2022-07-20
10030,29.0,Services,Married,High.School,No,Yes,01:49,2,0,Nonexistent,94.465,4.958,Failed,2022-06-19
36044,54.0,Admin.,Divorced,Professional.Course,No,Yes,01:21,1,1,Failure,92.893,1.266,Failed,2022-05-02
33469,35.0,Admin.,Single,Basic.9Y,No,Yes,05:01,3,1,Success,92.893,1.291,Failed,2022-05-29
34181,27.0,Self-Employed,Married,Basic.9Y,No,Yes,04:45,2,0,Nonexistent,92.893,1.281,Failed,2022-05-05
23075,48.0,Housemaid,Married,Basic.9Y,No,Yes,02:35,1,0,Nonexistent,93.444,4.965,Failed,2022-08-22
24450,38.0,Entrepreneur,Married,High.School,No,Yes,01:03,2,0,Nonexistent,93.2,4.191,Failed,2022-11-27
41121,46.0,Admin.,Single,University.Degree,No,Yes,19:26,3,1,Failure,94.767,1.046,Failed,2022-11-07
31199,34.0,Blue-Collar,Married,Basic.4Y,No,Yes,05:38,4,0,Nonexistent,92.893,1.334,Failed,2022-05-21
40291,38.0,Admin.,Divorced,University.Degree,No,No,02:49,2,2,Success,94.215,0.899,Successful,2022-07-21
38159,35.0,Admin.,Married,High.School,No,No,05:02,1,2,Success,92.431,0.754,Failed,2022-10-29
24494,38.0,Admin.,Single,University.Degree,No,Yes,03:03,1,0,Nonexistent,93.2,4.191,Failed,2022-11-02
16954,38.0,Blue-Collar,Single,High.School,No,No,02:27,3,0,Nonexistent,93.918,4.962,Failed,2022-07-24
24122,57.0,Management,Married,University.Degree,No,Yes,01:16,1,0,Nonexistent,93.2,4.191,Failed,2022-11-03
9506,47.0,Management,Married,Basic.4Y,No,No,01:14,2,0,Nonexistent,94.465,4.961,Failed,2022-06-24
23336,47.0,Admin.,Married,University.Degree,No,No,01:03,3,0,Nonexistent,93.444,4.964,Failed,2022-08-02
7915,36.0,Technician,Married,Professional.Course,No,Yes,05:02,1,0,Nonexistent,94.465,4.865,Failed,2022-06-12
37482,62.0,Retired,Married,University.Degree,No,Yes,13:11,2,0,Nonexistent,92.201,0.873,Failed,2022-08-08
31678,38.0,Admin.,Single,University.Degree,No,No,00:16,1,0,Nonexistent,92.893,1.327,Failed,2022-05-29
22782,50.0,Housemaid,Married,Basic.4Y,No,No,01:59,1,0,Nonexistent,93.444,4.965,Failed,2022-08-04
35220,32.0,Technician,Single,University.Degree,No,No,02:17,2,1,Failure,92.893,1.25,Failed,2022-05-15
34066,29.0,Services,Single,Basic.6Y,No,Yes,04:12,5,0,Nonexistent,92.893,1.281,Failed,2022-05-04
21099,38.0,Technician,Divorced,University.Degree,No,No,02:05,3,0,Nonexistent,93.444,4.963,Failed,2022-08-14
14928,38.0,Blue-Collar,Married,Basic.4Y,No,Yes,06:46,4,0,Nonexistent,93.918,4.957,Failed,2022-07-12
15638,30.0,Management,Single,University.Degree,No,Yes,01:30,3,0,Nonexistent,93.918,4.96,Failed,2022-07-19
38357,36.0,Management,Married,Basic.4Y,No,No,02:23,2,0,Nonexistent,92.431,0.739,Failed,2022-10-03
28019,41.0,Blue-Collar,Married,Basic.4Y,No,Yes,04:48,1,2,Failure,93.075,1.483,Failed,2022-04-11
6136,38.0,Blue-Collar,Single,Basic.9Y,No,Yes,02:54,1,0,Nonexistent,93.994,4.857,Failed,2022-05-12
5907,44.0,Technician,Married,Professional.Course,No,Yes,03:20,3,0,Nonexistent,93.994,4.857,Failed,2022-05-24
39822,47.0,Blue-Collar,Married,Basic.9Y,No,No,09:04,1,0,Nonexistent,94.055,0.713,Failed,2022-06-07
19735,38.0,Admin.,Divorced,University.Degree,No,Yes,03:38,6,0,Nonexistent,93.444,4.968,Failed,2022-08-09
5707,43.0,Entrepreneur,Married,High.School,No,Yes,10:42,2,0,Nonexistent,93.994,4.857,Successful,2022-05-10
12169,58.0,Management,Married,University.Degree,No,No,00:55,1,0,Nonexistent,93.918,4.955,Failed,2022-07-05
11583,42.0,Blue-Collar,Married,Basic.9Y,No,Yes,01:33,2,0,Nonexistent,94.465,4.959,Failed,2022-06-23
35930,46.0,Admin.,Single,University.Degree,No,No,05:44,1,0,Nonexistent,92.893,1.264,Failed,2022-05-25
6390,39.0,Technician,Married,Professional.Course,No,No,01:13,5,0,Nonexistent,93.994,4.857,Failed,2022-05-26
35834,38.0,Admin.,Single,University.Degree,No,No,09:42,1,1,Success,92.893,1.259,Successful,2022-05-04
23084,55.0,Technician,Divorced,University.Degree,No,Yes,10:10,1,0,Nonexistent,93.444,4.965,Failed,2022-08-31
26166,34.0,Management,Single,High.School,No,Yes,03:21,2,1,Success,93.2,4.12,Failed,2022-11-30
24007,35.0,Management,Married,University.Degree,No,Yes,05:09,1,0,Nonexistent,93.798,5.0,Failed,2022-10-09
25767,51.0,Entrepreneur,Divorced,University.Degree,No,Yes,02:13,1,0,Nonexistent,93.2,4.12,Failed,2022-11-01
21187,32.0,Admin.,Single,University.Degree,No,No,08:35,3,0,Nonexistent,93.444,4.963,Failed,2022-08-01
10183,41.0,Admin.,Married,Basic.9Y,No,Yes,01:25,2,0,Nonexistent,94.465,4.958,Failed,2022-06-08
16801,54.0,Technician,Married,Professional.Course,No,No,02:37,1,0,Nonexistent,93.918,4.962,Failed,2022-07-26
1930,40.0,Blue-Collar,Married,High.School,No,No,00:51,3,0,Nonexistent,93.994,4.855,Failed,2022-05-25
25076,54.0,Management,Married,University.Degree,No,No,00:53,1,1,Failure,93.2,4.153,Failed,2022-11-02
5001,37.0,Blue-Collar,Single,High.School,No,Yes,02:11,2,0,Nonexistent,93.994,4.858,Failed,2022-05-27
11810,40.0,Housemaid,Married,Basic.4Y,No,Yes,00:30,4,0,Nonexistent,94.465,4.959,Failed,2022-06-18
1430,38.0,Admin.,Married,University.Degree,No,No,05:01,2,0,Nonexistent,93.994,4.855,Failed,2022-05-01
13206,28.0,Services,Single,High.School,No,Yes,01:25,1,0,Nonexistent,93.918,4.962,Failed,2022-07-09
21012,33.0,Technician,Married,Professional.Course,No,No,03:09,2,0,Nonexistent,93.444,4.964,Failed,2022-08-11
30358,28.0,Admin.,Married,University.Degree,No,Yes,01:03,1,0,Nonexistent,93.075,1.365,Failed,2022-04-03
22231,31.0,Management,Married,University.Degree,No,No,02:46,2,0,Nonexistent,93.444,4.963,Failed,2022-08-30
3220,45.0,Admin.,Married,Basic.6Y,No,Yes,02:04,1,0,Nonexistent,93.994,4.86,Failed,2022-05-05
14154,40.0,Entrepreneur,Married,University.Degree,No,No,09:10,3,0,Nonexistent,93.918,4.962,Failed,2022-07-02
31594,32.0,Admin.,Married,High.School,No,No,01:44,1,1,Failure,92.893,1.327,Failed,2022-05-18
30879,39.0,Blue-Collar,Married,Basic.9Y,No,Yes,04:17,1,0,Nonexistent,92.893,1.344,Failed,2022-05-13
40055,35.0,Admin.,Married,High.School,No,Yes,04:33,2,1,Success,94.215,0.802,Successful,2022-07-17
3519,29.0,Unemployed,Single,University.Degree,No,No,04:57,1,0,Nonexistent,93.994,4.86,Failed,2022-05-23
11843,38.0,Admin.,Divorced,University.Degree,No,No,01:51,3,0,Nonexistent,94.465,4.959,Failed,2022-06-16
430,43.0,Self-Employed,Divorced,University.Degree,No,No,01:27,1,0,Nonexistent,93.994,4.857,Failed,2022-05-29
24854,39.0,Admin.,Married,University.Degree,No,No,01:48,1,0,Nonexistent,93.2,4.153,Failed,2022-11-20
30591,38.0,Admin.,Married,University.Degree,No,Yes,05:33,2,0,Nonexistent,92.893,1.354,Successful,2022-05-07
38124,61.0,Management,Married,University.Degree,No,Yes,08:11,1,0,Nonexistent,92.379,0.741,Failed,2022-09-15
29226,47.0,Admin.,Married,University.Degree,No,Yes,02:06,2,0,Nonexistent,93.075,1.405,Failed,2022-04-02
12513,38.0,Admin.,Married,University.Degree,No,Yes,07:41,1,0,Nonexistent,93.918,4.96,Failed,2022-07-20
37511,41.0,Blue-Collar,Married,Basic.9Y,No,No,01:15,1,1,Failure,92.201,0.873,Failed,2022-08-05
39856,35.0,Admin.,Single,University.Degree,No,Yes,04:53,1,1,Success,94.055,0.72,Successful,2022-06-01
34220,32.0,Management,Married,University.Degree,No,Yes,00:36,9,1,Failure,92.893,1.281,Failed,2022-05-21
17377,44.0,Blue-Collar,Single,High.School,No,No,11:39,2,0,Nonexistent,93.918,4.962,Successful,2022-07-28
12584,45.0,Technician,Married,Professional.Course,No,Yes,05:26,2,0,Nonexistent,93.918,4.96,Failed,2022-07-16
18838,41.0,Technician,Married,University.Degree,No,Yes,03:47,1,0,Nonexistent,93.444,4.97,Failed,2022-08-04
18481,38.0,Services,Married,High.School,No,Yes,02:00,1,0,Nonexistent,93.918,4.968,Failed,2022-07-05
1503,44.0,Blue-Collar,Single,Basic.9Y,No,No,02:02,2,0,Nonexistent,93.994,4.855,Failed,2022-05-08
15917,38.0,Admin.,Married,University.Degree,No,Yes,09:24,2,0,Nonexistent,93.918,4.96,Failed,2022-07-15
20021,41.0,Technician,Divorced,University.Degree,No,Yes,01:56,2,0,Nonexistent,93.444,4.966,Failed,2022-08-13
13787,41.0,Admin.,Married,High.School,No,No,01:01,4,0,Nonexistent,93.918,4.963,Failed,2022-07-29
29518,38.0,Admin.,Married,University.Degree,No,Yes,05:14,1,0,Nonexistent,93.075,1.405,Failed,2022-04-27
38537,34.0,Admin.,Single,University.Degree,No,No,01:25,1,0,Nonexistent,92.431,0.724,Failed,2022-10-04
37789,51.0,Admin.,Divorced,High.School,No,Yes,03:12,1,1,Success,92.201,0.838,Successful,2022-08-23
26702,39.0,Services,Single,University.Degree,No,Yes,11:29,2,0,Nonexistent,93.2,4.076,Failed,2022-11-02
31776,34.0,Services,Single,High.School,No,Yes,03:50,1,0,Nonexistent,92.893,1.327,Failed,2022-05-27
12353,28.0,Blue-Collar,Divorced,Basic.4Y,No,No,05:27,1,0,Nonexistent,93.918,4.959,Failed,2022-07-20
29525,29.0,Technician,Single,University.Degree,No,No,03:42,1,0,Nonexistent,93.075,1.405,Failed,2022-04-01
39496,59.0,Retired,Divorced,High.School,No,Yes,04:07,2,1,Failure,93.749,0.644,Failed,2022-04-02
34956,34.0,Admin.,Married,University.Degree,No,Yes,10:12,1,2,Failure,92.893,1.25,Failed,2022-05-31
21255,31.0,Technician,Single,Professional.Course,No,Yes,04:23,2,0,Nonexistent,93.444,4.963,Failed,2022-08-11
12724,33.0,Technician,Married,Professional.Course,No,Yes,00:09,17,0,Nonexistent,93.918,4.96,Failed,2022-07-07
28486,42.0,Self-Employed,Married,University.Degree,No,No,02:13,2,0,Nonexistent,93.075,1.423,Successful,2022-04-01
3715,24.0,Admin.,Married,High.School,No,Yes,06:16,2,0,Nonexistent,93.994,4.859,Failed,2022-05-27
38588,38.0,Admin.,Married,University.Degree,No,Yes,00:59,1,0,Nonexistent,92.431,0.72,Failed,2022-10-20
29663,34.0,Blue-Collar,Married,Basic.9Y,No,Yes,05:18,1,0,Nonexistent,93.075,1.405,Failed,2022-04-19
1077,29.0,Admin.,Single,University.Degree,No,Yes,21:13,1,0,Nonexistent,93.994,4.856,Failed,2022-05-05
6188,55.0,Admin.,Married,High.School,No,No,03:39,1,0,Nonexistent,93.994,4.857,Failed,2022-05-27
28896,34.0,Technician,Married,Professional.Course,No,No,02:21,2,0,Nonexistent,93.075,1.405,Failed,2022-04-05
32046,36.0,Blue-Collar,Married,Basic.4Y,No,No,03:47,2,0,Nonexistent,92.893,1.327,Failed,2022-05-07
32315,49.0,Blue-Collar,Married,Basic.4Y,No,Yes,01:27,1,0,Nonexistent,92.893,1.313,Failed,2022-05-04
28382,38.0,Admin.,Married,University.Degree,No,Yes,03:40,1,1,Failure,93.075,1.435,Failed,2022-04-07
12079,41.0,Blue-Collar,Married,Professional.Course,No,No,04:04,1,0,Nonexistent,94.465,4.947,Failed,2022-06-18
31792,37.0,Management,Divorced,University.Degree,No,No,00:51,1,0,Nonexistent,92.893,1.327,Failed,2022-05-14
7,41.0,Blue-Collar,Married,Basic.9Y,No,No,03:37,1,0,Nonexistent,93.994,4.857,Failed,2022-05-12
26842,43.0,Technician,Single,Professional.Course,No,Yes,02:37,3,0,Nonexistent,93.2,4.076,Failed,2022-11-05
19060,53.0,Blue-Collar,Married,Basic.4Y,No,Yes,19:46,4,0,Nonexistent,93.444,4.968,Successful,2022-08-22
37700,32.0,Admin.,Married,University.Degree,No,Yes,01:20,2,0,Nonexistent,92.201,0.854,Failed,2022-08-25
8718,38.0,Admin.,Single,University.Degree,No,No,12:09,2,0,Nonexistent,94.465,4.864,Failed,2022-06-23
8561,25.0,Blue-Collar,Married,High.School,No,No,00:29,1,0,Nonexistent,94.465,4.864,Failed,2022-06-10
3928,40.0,Self-Employed,Married,High.School,No,No,02:11,2,0,Nonexistent,93.994,4.858,Failed,2022-05-20
16810,56.0,Services,Married,High.School,No,No,12:55,1,0,Nonexistent,93.918,4.962,Failed,2022-07-30
13831,29.0,Technician,Married,Professional.Course,No,Yes,02:46,1,0,Nonexistent,93.918,4.963,Failed,2022-07-20
25543,29.0,Technician,Single,Basic.9Y,No,Yes,10:48,1,0,Nonexistent,93.2,4.12,Failed,2022-11-27
28472,48.0,Blue-Collar,Single,Basic.9Y,No,Yes,01:25,1,1,Failure,93.075,1.423,Failed,2022-04-20
2624,38.0,Admin.,Single,University.Degree,No,Yes,18:13,3,0,Nonexistent,93.994,4.856,Failed,2022-05-24
29910,41.0,Blue-Collar,Married,Professional.Course,No,No,03:53,3,0,Nonexistent,93.075,1.405,Failed,2022-04-06
9758,41.0,Blue-Collar,Married,Basic.4Y,No,Yes,12:33,2,0,Nonexistent,94.465,4.961,Failed,2022-06-22
4851,46.0,Housemaid,Married,Basic.4Y,No,No,08:26,2,0,Nonexistent,93.994,4.858,Successful,2022-05-02
7029,47.0,Admin.,Married,Basic.9Y,No,Yes,02:26,1,0,Nonexistent,93.994,4.86,Failed,2022-05-25
10477,44.0,Services,Divorced,High.School,No,No,01:58,3,0,Nonexistent,94.465,4.961,Failed,2022-06-16
20412,40.0,Admin.,Married,University.Degree,No,Yes,01:57,1,0,Nonexistent,93.444,4.966,Failed,2022-08-01
14111,31.0,Technician,Single,Basic.9Y,No,Yes,03:47,2,0,Nonexistent,93.918,4.962,Failed,2022-07-06
25228,32.0,Admin.,Single,University.Degree,No,Yes,02:25,2,1,Failure,93.2,4.153,Failed,2022-11-25
13906,55.0,Entrepreneur,Married,Professional.Course,No,Yes,04:03,2,0,Nonexistent,93.918,4.963,Failed,2022-07-21
17147,46.0,Technician,Divorced,University.Degree,No,Yes,32:26,4,0,Nonexistent,93.918,4.962,Successful,2022-07-09
12957,43.0,Blue-Collar,Divorced,Basic.9Y,No,Yes,01:22,1,0,Nonexistent,93.918,4.962,Failed,2022-07-11
22613,38.0,Admin.,Married,University.Degree,No,No,03:39,2,0,Nonexistent,93.444,4.964,Failed,2022-08-13
11342,25.0,Admin.,Married,High.School,No,No,00:18,18,0,Nonexistent,94.465,4.961,Failed,2022-06-18
13525,38.0,Admin.,Married,University.Degree,No,Yes,03:29,1,0,Nonexistent,93.918,4.963,Failed,2022-07-24
10930,33.0,Admin.,Married,University.Degree,No,Yes,06:19,5,0,Nonexistent,94.465,4.962,Failed,2022-06-08
5822,52.0,Technician,Married,Professional.Course,No,No,02:40,11,0,Nonexistent,93.994,4.857,Failed,2022-05-20
9798,37.0,Blue-Collar,Divorced,Basic.9Y,No,No,05:39,2,0,Nonexistent,94.465,4.959,Failed,2022-06-15
38509,68.0,Retired,Divorced,Professional.Course,No,Yes,06:58,2,0,Nonexistent,92.431,0.728,Successful,2022-10-04
24873,54.0,Admin.,Divorced,University.Degree,No,Yes,01:19,2,1,Failure,93.2,4.153,Failed,2022-11-04
6988,43.0,Entrepreneur,Married,Basic.4Y,No,Yes,03:19,1,0,Nonexistent,93.994,4.86,Failed,2022-05-18
11922,38.0,Admin.,Married,University.Degree,No,No,00:51,2,0,Nonexistent,94.465,4.959,Failed,2022-06-07
36338,32.0,Admin.,Single,High.School,No,Yes,05:50,1,0,Nonexistent,92.963,1.262,Successful,2022-06-26
22110,48.0,Services,Married,High.School,No,No,02:43,1,0,Nonexistent,93.444,4.963,Failed,2022-08-27
2992,26.0,Unemployed,Single,Basic.9Y,No,No,04:42,1,0,Nonexistent,93.994,4.859,Failed,2022-05-11
28751,44.0,Blue-Collar,Married,Basic.4Y,No,Yes,02:58,1,0,Nonexistent,93.075,1.41,Failed,2022-04-29
17134,29.0,Services,Single,University.Degree,No,No,04:06,1,0,Nonexistent,93.918,4.962,Failed,2022-07-01
16596,24.0,Technician,Married,High.School,No,No,08:37,4,0,Nonexistent,93.918,4.963,Failed,2022-07-18
24510,53.0,Housemaid,Married,University.Degree,No,No,00:53,1,0,Nonexistent,93.2,4.191,Failed,2022-11-17
35542,35.0,Blue-Collar,Married,Professional.Course,No,Yes,00:42,1,0,Nonexistent,92.893,1.244,Failed,2022-05-15
9285,48.0,Management,Married,Basic.9Y,No,Yes,06:24,2,0,Nonexistent,94.465,4.967,Failed,2022-06-23
41048,25.0,Student,Single,High.School,No,Yes,00:17,1,0,Nonexistent,94.601,1.037,Failed,2022-10-05
23389,37.0,Technician,Married,University.Degree,No,No,01:47,4,0,Nonexistent,93.444,4.964,Failed,2022-08-18
40718,86.0,Retired,Married,Basic.4Y,No,Yes,03:31,1,4,Success,94.199,0.877,Successful,2022-09-23
31693,38.0,Technician,Married,University.Degree,No,Yes,01:26,1,1,Failure,92.893,1.327,Failed,2022-05-26
5749,27.0,Services,Single,Basic.9Y,No,No,01:33,2,0,Nonexistent,93.994,4.857,Failed,2022-05-06
41161,33.0,Admin.,Married,University.Degree,No,Yes,08:30,1,1,Failure,94.767,1.035,Failed,2022-11-06
6660,54.0,Admin.,Married,High.School,No,Yes,00:45,1,0,Nonexistent,93.994,4.857,Failed,2022-05-30
31418,30.0,Admin.,Divorced,High.School,No,Yes,01:02,4,1,Failure,92.893,1.334,Failed,2022-05-11
39928,31.0,Unemployed,Single,High.School,No,Yes,02:47,3,0,Nonexistent,94.055,0.742,Failed,2022-06-28
26862,41.0,Management,Divorced,Basic.6Y,No,No,04:28,1,0,Nonexistent,93.2,4.076,Failed,2022-11-29
6428,38.0,Admin.,Single,University.Degree,No,No,09:11,1,0,Nonexistent,93.994,4.857,Failed,2022-05-08
22254,31.0,Admin.,Single,University.Degree,No,No,06:59,3,0,Nonexistent,93.444,4.963,Failed,2022-08-21
4156,28.0,Admin.,Married,High.School,No,No,02:45,5,0,Nonexistent,93.994,4.858,Failed,2022-05-23
1291,45.0,Blue-Collar,Married,Basic.4Y,No,No,01:51,1,0,Nonexistent,93.994,4.855,Failed,2022-05-18
11911,36.0,Blue-Collar,Married,Professional.Course,No,Yes,00:09,2,0,Nonexistent,94.465,4.959,Failed,2022-06-26
22874,29.0,Admin.,Single,University.Degree,No,No,00:09,7,0,Nonexistent,93.444,4.965,Failed,2022-08-05
31990,38.0,Technician,Married,University.Degree,No,Yes,02:54,3,1,Failure,92.893,1.327,Failed,2022-05-10
32744,35.0,Blue-Collar,Single,Basic.4Y,No,Yes,00:46,2,0,Nonexistent,92.893,1.299,Failed,2022-05-31
39392,38.0,Admin.,Single,University.Degree,No,Yes,03:30,1,2,Success,93.369,0.634,Successful,2022-03-07
11220,55.0,Retired,Divorced,Professional.Course,No,No,06:56,3,0,Nonexistent,94.465,4.961,Failed,2022-06-05
33626,27.0,Admin.,Single,High.School,No,Yes,00:46,4,0,Nonexistent,92.893,1.281,Failed,2022-05-24
585,34.0,Admin.,Single,University.Degree,No,No,04:22,2,0,Nonexistent,93.994,4.857,Failed,2022-05-07
35318,30.0,Technician,Married,Basic.9Y,No,Yes,00:54,2,0,Nonexistent,92.893,1.25,Failed,2022-05-03
465,44.0,Admin.,Married,High.School,No,Yes,02:57,1,0,Nonexistent,93.994,4.857,Failed,2022-05-05
27284,58.0,Retired,Married,Professional.Course,No,No,00:28,1,0,Nonexistent,93.2,4.021,Failed,2022-11-13
40110,33.0,Admin.,Single,University.Degree,No,Yes,04:49,1,1,Failure,94.215,0.827,Failed,2022-07-08
14295,28.0,Admin.,Married,University.Degree,No,No,02:20,2,0,Nonexistent,93.918,4.962,Failed,2022-07-21
20771,49.0,Blue-Collar,Married,Basic.9Y,No,No,01:32,4,0,Nonexistent,93.444,4.965,Failed,2022-08-08
27248,47.0,Technician,Married,University.Degree,No,No,12:24,2,0,Nonexistent,93.2,4.021,Failed,2022-11-18
33060,47.0,Admin.,Single,High.School,No,Yes,15:11,3,0,Nonexistent,92.893,1.299,Successful,2022-05-23
9093,33.0,Admin.,Single,University.Degree,No,No,02:44,4,0,Nonexistent,94.465,4.967,Failed,2022-06-04
37403,74.0,Retired,Married,University.Degree,No,Yes,03:59,2,1,Failure,92.201,0.879,Successful,2022-08-27
8552,58.0,Services,Married,Basic.4Y,No,Yes,04:39,1,0,Nonexistent,94.465,4.864,Failed,2022-06-28
32788,28.0,Technician,Married,University.Degree,No,No,00:41,1,0,Nonexistent,92.893,1.299,Failed,2022-05-28
16604,31.0,Technician,Single,Professional.Course,No,No,04:56,2,0,Nonexistent,93.918,4.963,Failed,2022-07-06
23709,41.0,Management,Married,University.Degree,No,Yes,02:52,1,0,Nonexistent,93.444,4.962,Failed,2022-08-20
19498,35.0,Technician,Single,University.Degree,No,Yes,02:39,1,0,Nonexistent,93.444,4.968,Failed,2022-08-08
22691,48.0,Self-Employed,Married,High.School,No,No,01:30,3,0,Nonexistent,93.444,4.964,Failed,2022-08-08
